1,3,bird,is a,animal
0,3,amino acid peptide or protein,is a,animal
1,4,steroid,affects,cell function
0,4,self help or relief organization,affects,cell function
1,3,mammal,is a,physical object
0,3,daily or recreational activity,is a,physical object
1,14,genetic function,process of,cell or molecular dysfunction
0,14,genetic function,process of,health care related organization
1,4,immunologic factor,affects,mental or behavioral dysfunction
0,4,immunologic factor,affects,fully formed anatomical structure
1,1,body space or junction,location of,genetic function
0,1,body space or junction,location of,acquired abnormality
1,4,physiologic function,affects,experimental model of disease
0,4,injury or poisoning,affects,experimental model of disease
1,3,individual behavior,is a,event
0,3,enzyme,is a,event
1,3,body location or region,is a,spatial concept
0,3,body location or region,is a,therapeutic or preventive procedure
1,21,nucleic acid nucleoside or nucleotide,causes,disease or syndrome
0,21,finding,causes,disease or syndrome
1,24,qualitative concept,evaluation of,daily or recreational activity
0,24,qualitative concept,evaluation of,experimental model of disease
1,16,neuroreactive substance or biogenic amine,disrupts,gene or genome
0,16,acquired abnormality,disrupts,gene or genome
1,3,molecular biology research technique,is a,activity
0,3,molecular biology research technique,is a,organic chemical
1,4,immunologic factor,affects,organ or tissue function
0,4,biomedical occupation or discipline,affects,organ or tissue function
1,17,mental or behavioral dysfunction,issue in,biomedical occupation or discipline
0,17,professional society,issue in,biomedical occupation or discipline
1,19,research activity,measures,receptor
0,19,chemical viewed structurally,measures,receptor
1,28,organism attribute,property of,human
0,28,organism attribute,property of,age group
1,5,behavior,associated with,family group
0,5,organism function,associated with,family group
1,5,geographic area,associated with,congenital abnormality
0,5,event,associated with,congenital abnormality
1,18,embryonic structure,part of,organism
0,18,health care related organization,part of,organism
1,7,environmental effect of humans,result of,phenomenon or process
0,7,indicator reagent or diagnostic aid,result of,phenomenon or process
1,8,antibiotic,complicates,mental or behavioral dysfunction
0,8,antibiotic,complicates,cell or molecular dysfunction
1,14,pathologic function,process of,natural phenomenon or process
0,14,pathologic function,process of,organism function
1,3,carbohydrate,is a,chemical viewed structurally
0,3,carbohydrate,is a,organophosphorus compound
1,11,cell,produces,immunologic factor
0,11,fish,produces,immunologic factor
1,2,social behavior,manifestation of,mental or behavioral dysfunction
0,2,social behavior,manifestation of,fully formed anatomical structure
1,18,body part organ or organ component,part of,animal
0,18,body part organ or organ component,part of,occupation or discipline
1,14,organism function,process of,reptile
0,14,governmental or regulatory activity,process of,reptile
1,9,neoplastic process,occurs in,professional or occupational group
0,9,occupational activity,occurs in,professional or occupational group
1,2,experimental model of disease,manifestation of,mental or behavioral dysfunction
0,2,experimental model of disease,manifestation of,congenital abnormality
1,4,cell or molecular dysfunction,affects,rickettsia or chlamydia
0,4,cell or molecular dysfunction,affects,body location or region
1,27,biomedical or dental material,ingredient of,clinical drug
0,27,biomedical or dental material,ingredient of,virus
1,3,quantitative concept,is a,conceptual entity
0,3,behavior,is a,conceptual entity
1,3,organ or tissue function,is a,physiologic function
0,3,organophosphorus compound,is a,physiologic function
1,2,acquired abnormality,manifestation of,cell or molecular dysfunction
0,2,spatial concept,manifestation of,cell or molecular dysfunction
1,11,cell or molecular dysfunction,produces,body substance
0,11,cell or molecular dysfunction,produces,medical device
1,4,hazardous or poisonous substance,affects,genetic function
0,4,environmental effect of humans,affects,genetic function
1,19,research activity,measures,neoplastic process
0,19,conceptual entity,measures,neoplastic process
1,8,injury or poisoning,complicates,cell or molecular dysfunction
0,8,injury or poisoning,complicates,organism function
1,18,cell,part of,alga
0,18,cell,part of,social behavior
1,8,receptor,complicates,physiologic function
0,8,event,complicates,physiologic function
1,4,inorganic chemical,affects,pathologic function
0,4,inorganic chemical,affects,environmental effect of humans
1,18,cell component,part of,bacterium
0,18,cell component,part of,professional or occupational group
1,39,embryonic structure,developmental form of,cell
0,39,embryonic structure,developmental form of,body substance
1,7,clinical attribute,result of,disease or syndrome
0,7,clinical attribute,result of,experimental model of disease
1,21,drug delivery device,causes,anatomical abnormality
0,21,fungus,causes,anatomical abnormality
1,35,population group,performs,behavior
0,35,amino acid sequence,performs,behavior
1,8,biologically active substance,complicates,cell function
0,8,organism,complicates,cell function
1,31,educational activity,method of,occupation or discipline
0,31,educational activity,method of,human
1,8,neuroreactive substance or biogenic amine,complicates,cell or molecular dysfunction
0,8,acquired abnormality,complicates,cell or molecular dysfunction
1,4,organism function,affects,natural phenomenon or process
0,4,organism function,affects,machine activity
1,16,biologically active substance,disrupts,fully formed anatomical structure
0,16,clinical attribute,disrupts,fully formed anatomical structure
1,2,laboratory or test result,manifestation of,cell or molecular dysfunction
0,2,laboratory or test result,manifestation of,drug delivery device
1,14,organism function,process of,rickettsia or chlamydia
0,14,activity,process of,rickettsia or chlamydia
1,4,organ or tissue function,affects,organism attribute
0,4,organ or tissue function,affects,quantitative concept
1,16,hazardous or poisonous substance,disrupts,cell function
0,16,carbohydrate sequence,disrupts,cell function
1,6,chemical viewed structurally,interacts with,enzyme
0,6,chemical viewed structurally,interacts with,chemical
1,1,rickettsia or chlamydia,location of,biologically active substance
0,1,event,location of,biologically active substance
1,33,organ or tissue function,precedes,mental process
0,33,amino acid sequence,precedes,mental process
1,3,element ion or isotope,is a,entity
0,3,element ion or isotope,is a,family group
1,16,pharmacologic substance,disrupts,molecular function
0,16,injury or poisoning,disrupts,molecular function
1,6,lipid,interacts with,inorganic chemical
0,6,bird,interacts with,inorganic chemical
1,4,steroid,affects,mental or behavioral dysfunction
0,4,anatomical abnormality,affects,mental or behavioral dysfunction
1,17,phenomenon or process,issue in,biomedical occupation or discipline
0,17,phenomenon or process,issue in,embryonic structure
1,7,mental process,result of,behavior
0,7,genetic function,result of,behavior
1,3,health care related organization,is a,conceptual entity
0,3,health care related organization,is a,bird
1,8,pharmacologic substance,complicates,congenital abnormality
0,8,animal,complicates,congenital abnormality
1,4,mental or behavioral dysfunction,affects,bird
0,4,activity,affects,bird
1,8,receptor,complicates,anatomical abnormality
0,8,receptor,complicates,neuroreactive substance or biogenic amine
1,4,lipid,affects,disease or syndrome
0,4,lipid,affects,research device
1,6,immunologic factor,interacts with,receptor
0,6,language,interacts with,receptor
1,4,chemical,affects,molecular function
0,4,chemical,affects,geographic area
1,19,research activity,measures,organism function
0,19,research activity,measures,human caused phenomenon or process
1,4,vitamin,affects,molecular function
0,4,vitamin,affects,research device
1,35,population group,performs,individual behavior
0,35,population group,performs,entity
1,8,vitamin,complicates,organism function
0,8,vitamin,complicates,medical device
1,19,diagnostic procedure,measures,vitamin
0,19,diagnostic procedure,measures,invertebrate
1,18,gene or genome,part of,human
0,18,gene or genome,part of,food
1,10,family group,uses,intellectual product
0,10,family group,uses,therapeutic or preventive procedure
1,10,diagnostic procedure,uses,antibiotic
0,10,fully formed anatomical structure,uses,antibiotic
1,8,neoplastic process,complicates,pathologic function
0,8,neoplastic process,complicates,body system
1,24,qualitative concept,evaluation of,occupational activity
0,24,qualitative concept,evaluation of,archaeon
1,14,organ or tissue function,process of,fungus
0,14,qualitative concept,process of,fungus
1,1,body location or region,location of,cell or molecular dysfunction
0,1,body location or region,location of,fully formed anatomical structure
1,21,chemical viewed functionally,causes,experimental model of disease
0,21,event,causes,experimental model of disease
1,35,population group,performs,machine activity
0,35,phenomenon or process,performs,machine activity
1,8,therapeutic or preventive procedure,complicates,genetic function
0,8,therapeutic or preventive procedure,complicates,entity
1,5,social behavior,associated with,occupation or discipline
0,5,functional concept,associated with,occupation or discipline
1,21,virus,causes,neoplastic process
0,21,virus,causes,clinical drug
1,7,acquired abnormality,result of,molecular function
0,7,body space or junction,result of,molecular function
1,4,enzyme,affects,genetic function
0,4,enzyme,affects,quantitative concept
